| AFB5h | 11110000 | (F0h)
| AFB6h | 01101010 | (6Ah)
| AFB7h | 01000000 | (40h)
| AFB8h | 10101100 | (ACh)
| AFB9h | 00111011 | (3Bh)
| AFBAh | 10011001 | (99h)
| AFBBh | 00100011 | (23h)
| AFBCh | 11110011 | (F3h)
| AFBDh | 10010001 | (91h)
| AFBEh | 00110101 | (35h)
| AFBFh | 11100010 | (E2h)
| AFC0h | 00011100 | (1Ch)
| AFC1h | 11101010 | (EAh)
| AFC2h | 01100000 | (60h)
| AFC3h | 01110101 | (75h)
| AFC4h | 01000001 | (41h)
| AFC5h | 00101011 | (2Bh)
| AFC6h | 11001010 | (CAh)
| AFC7h | 00101001 | (29h)
| AFC8h | 11011001 | (D9h)
| AFC9h | 00000010 | (02h)
| AFCAh | 10010110 | (96h)
| AFCBh | 10011000 | (98h)
| AFCCh | 01010010 | (52h)
| AFCDh | 10001010 | (8Ah)
| AFCEh | 10110101 | (B5h)
| AFCFh | 00010010 | (12h)
| AFD0h | 10011011 | (9Bh)
| AFD1h | 00000111 | (07h)
| AFD2h | 10001110 | (8Eh)
| AFD3h | 10111010 | (BAh)
| AFD4h | 10110111 | (B7h)
| AFD5h | 11100010 | (E2h)
| AFD6h | 01100011 | (63h)
| AFD7h | 10000111 | (87h)
| AFD8h | 01001100 | (4Ch)
| AFD9h | 00111110 | (3Eh)
| AFDAh | 01110111 | (77h)
| AFDBh | 00100001 | (21h)
| AFDCh | 00011011 | (1Bh)
| AFDDh | 01000001 | (41h)
| AFDEh | 01101011 | (6Bh)
| AFDFh | 01111001 | (79h)
| AFE0h | 10011111 | (9Fh)
| AFE1h | 01101010 | (6Ah)
| AFE2h | 10001111 | (8Fh)
| AFE3h | 10101000 | (A8h)
| AFE4h | 01011111 | (5Fh)
| AFE5h | 00101010 | (2Ah)
| AFE6h | 11000110 | (C6h)
| AFE7h | 01101110 | (6Eh)
| AFE8h | 00001001 | (09h)
| AFE9h | 01111111 | (7Fh)
| AFEAh | 01001011 | (4Bh)
| AFEBh | 00100101 | (25h)
| AFECh | 01101110 | (6Eh)
| AFEDh | 11011011 | (DBh)
| AFEEh | 00110000 | (30h)
| AFEFh | 10110000 | (B0h)
| AFF0h | 01000111 | (47h)
| AFF1h | 10110000 | (B0h)
| AFF2h | 11001010 | (CAh)
| AFF3h | 01001000 | (48h)
| AFF4h | 10100101 | (A5h)
| AFF5h | 11110100 | (F4h)
| AFF6h | 10010001 | (91h)
| AFF7h | 10111011 | (BBh)
| AFF8h | 10111010 | (BAh)
| AFF9h | 10101001 | (A9h)
| AFFAh | 11001000 | (C8h)
| AFFBh | 11010100 | (D4h)
| AFFCh | 00111001 | (39h)
| AFFDh | 01100111 | (67h)
| AFFEh | 01111110 | (7Eh)
| AFFFh | 10011111 | (9Fh)
| B000h | 11100011 | (E3h)
| B001h | 00111011 | (3Bh)
| B002h | 01010011 | (53h)
| B003h | 11001000 | (C8h)
| B004h | 11010110 | (D6h)
| B005h | 11010100 | (D4h)
| B006h | 00010010 | (12h)
| B007h | 01000100 | (44h)
| B008h | 11100010 | (E2h)
| B009h | 10010011 | (93h)
| B00Ah | 00010000 | (10h)
| B00Bh | 10110010 | (B2h)
| B00Ch | 01100011 | (63h)
| B00Dh | 11100101 | (E5h)
| B00Eh | 10000000 | (80h)
| B00Fh | 10101010 | (AAh)
| B010h | 00011010 | (1Ah)
| B011h | 01100000 | (60h)
| B012h | 11100011 | (E3h)
| B013h | 11010011 | (D3h)
| B014h | 01100100 | (64h)
| B015h | 00101001 | (29h)
| B016h | 10110111 | (B7h)
| B017h | 10110000 | (B0h)
| B018h | 00111101 | (3Dh)
| B019h | 00011000 | (18h)
| B01Ah | 10110010 | (B2h)
| B01Bh | 11000010 | (C2h)
| B01Ch | 00110111 | (37h)
| B01Dh | 00001100 | (0Ch)
| B01Eh | 01000111 | (47h)
| B01Fh | 00101100 | (2Ch)
| B020h | 00000001 | (01h)
| B021h | 10101110 | (AEh)
| B022h | 10101100 | (ACh)
| B023h | 01001110 | (4Eh)
| B024h | 00111100 | (3Ch)
| B025h | 10110111 | (B7h)
| B026h | 01110111 | (77h)
| B027h | 00111111 | (3Fh)
| B028h | 00010011 | (13h)
| B029h | 00100111 | (27h)
| B02Ah | 11100001 | (E1h)
| B02Bh | 10110110 | (B6h)
| B02Ch | 01001111 | (4Fh)
| B02Dh | 10010110 | (96h)
| B02Eh | 01101100 | (6Ch)
| B02Fh | 11000111 | (C7h)
| B030h | 01010101 | (55h)
| B031h | 01011011 | (5Bh)
| B032h | 11011110 | (DEh)
| B033h | 00010100 | (14h)
| B034h | 10011111 | (9Fh)
| B035h | 00010010 | (12h)
| B036h | 00101101 | (2Dh)
| B037h | 11101110 | (EEh)
| B038h | 01011001 | (59h)
| B039h | 00001111 | (0Fh)
| B03Ah | 11111100 | (FCh)
| B03Bh | 10001100 | (8Ch)
| B03Ch | 10111101 | (BDh)
| B03Dh | 00011000 | (18h)
| B03Eh | 11110110 | (F6h)
| B03Fh | 00101001 | (29h)
| B040h | 00010000 | (10h)
| B041h | 00010111 | (17h)
| B042h | 00000100 | (04h)
| B043h | 10000101 | (85h)
| B044h | 11010100 | (D4h)
| B045h | 01000110 | (46h)
| B046h | 01010110 | (56h)
| B047h | 11110110 | (F6h)
| B048h | 00000101 | (05h)
| B049h | 11010101 | (D5h)
| B04Ah | 11101101 | (EDh)
| B04Bh | 00100110 | (26h)
| B04Ch | 00000110 | (06h)
| B04Dh | 11111111 | (FFh)
| B04Eh | 00100110 | (26h)
| B04Fh | 10110111 | (B7h)
| B050h | 01010111 | (57h)
| B051h | 00101101 | (2Dh)
| B052h | 10010001 | (91h)
| B053h | 11010001 | (D1h)
| B054h | 10000000 | (80h)
| B055h | 10111111 | (BFh)
| B056h | 01101001 | (69h)
| B057h | 11100110 | (E6h)
| B058h | 00000001 | (01h)
| B059h | 01111101 | (7Dh)
| B05Ah | 10101111 | (AFh)
| B05Bh | 01000100 | (44h)
| B05Ch | 01100110 | (66h)
| B05Dh | 01110011 | (73h)
| B05Eh | 10001001 | (89h)
| B05Fh | 10010011 | (93h)
| B060h | 00110000 | (30h)
| B061h | 11111100 | (FCh)
| B062h | 11000001 | (C1h)
| B063h | 11100111 | (E7h)
| B064h | 10001010 | (8Ah)
| B065h | 11111001 | (F9h)
| B066h | 10110011 | (B3h)
| B067h | 01011010 | (5Ah)
| B068h | 00101000 | (28h)
| B069h | 00101100 | (2Ch)
| B06Ah | 00011001 | (19h)
| B06Bh | 10000101 | (85h)
| B06Ch | 00110000 | (30h)
| B06Dh | 00000000 | (00h)
| B06Eh | 10111110 | (BEh)
| B06Fh | 01110110 | (76h)
| B070h | 00011011 | (1Bh)
| B071h | 00001100 | (0Ch)
| B072h | 01110100 | (74h)
| B073h | 11011101 | (DDh)
| B074h | 11000000 | (C0h)
| B075h | 01111111 | (7Fh)
| B076h | 00101100 | (2Ch)
| B077h | 00100110 | (26h)
| B078h | 11001111 | (CFh)
| B079h | 10000111 | (87h)
| B07Ah | 11111100 | (FCh)
| B07Bh | 10101010 | (AAh)
| B07Ch | 10111100 | (BCh)
| B07Dh | 10110000 | (B0h)
| B07Eh | 00100011 | (23h)
| B07Fh | 01101010 | (6Ah)
| B080h | 10001001 | (89h)
| B081h | 01101101 | (6Dh)
| B082h | 01100100 | (64h)
| B083h | 00011011 | (1Bh)
| B084h | 10000000 | (80h)
| B085h | 01100101 | (65h)
| B086h | 00100101 | (25h)
| B087h | 01110100 | (74h)
| B088h | 10000100 | (84h)
| B089h | 10000110 | (86h)
| B08Ah | 01000000 | (40h)
| B08Bh | 10101000 | (A8h)
| B08Ch | 10010100 | (94h)
| B08Dh | 11101001 | (E9h)
| B08Eh | 01010111 | (57h)
| B08Fh | 10110110 | (B6h)
| B090h | 00001000 | (08h)
| B091h | 00101111 | (2Fh)
| B092h | 00001011 | (0Bh)
| B093h | 11010011 | (D3h)
| B094h | 01011011 | (5Bh)
| B095h | 00100100 | (24h)
| B096h | 11100110 | (E6h)
| B097h | 01001101 | (4Dh)
| B098h | 10100001 | (A1h)
| B099h | 01100100 | (64h)
| B09Ah | 01010001 | (51h)
| B09Bh | 00111111 | (3Fh)
| B09Ch | 00001110 | (0Eh)
| B09Dh | 01101101 | (6Dh)
| B09Eh | 00001001 | (09h)
| B09Fh | 11010111 | (D7h)
| B0A0h | 00010100 | (14h)
| B0A1h | 01111011 | (7Bh)
| B0A2h | 00110000 | (30h)
| B0A3h | 00111100 | (3Ch)
| B0A4h | 10010000 | (90h)
| B0A5h | 00000000 | (00h)
| B0A6h | 01101100 | (6Ch)
| B0A7h | 01001101 | (4Dh)
| B0A8h | 01100011 | (63h)
| B0A9h | 11010100 | (D4h)
| B0AAh | 01010001 | (51h)
| B0ABh | 10000101 | (85h)
| B0ACh | 00111110 | (3Eh)
| B0ADh | 10110101 | (B5h)
| B0AEh | 10100100 | (A4h)
| B0AFh | 10101110 | (AEh)
| B0B0h | 00010011 | (13h)
| B0B1h | 01110000 | (70h)
| B0B2h | 10111010 | (BAh)
| B0B3h | 10010000 | (90h)
| B0B4h | 01000010 | (42h)
| B0B5h | 01001101 | (4Dh)
| B0B6h | 01000011 | (43h)
| B0B7h | 11010011 | (D3h)
| B0B8h | 01001110 | (4Eh)
| B0B9h | 10101110 | (AEh)
| B0BAh | 00000000 | (00h)
| B0BBh | 10000001 | (81h)
| B0BCh | 00001000 | (08h)
| B0BDh | 10100111 | (A7h)
| B0BEh | 00011101 | (1Dh)
| B0BFh | 00001111 | (0Fh)
| B0C0h | 01111000 | (78h)
| B0C1h | 00111110 | (3Eh)
| B0C2h | 10101100 | (ACh)
| B0C3h | 11011001 | (D9h)
| B0C4h | 00000111 | (07h)
| B0C5h | 10011110 | (9Eh)
| B0C6h | 11111100 | (FCh)
| B0C7h | 10100010 | (A2h)
| B0C8h | 11110011 | (F3h)
| B0C9h | 11101001 | (E9h)
| B0CAh | 10001010 | (8Ah)
| B0CBh | 01011010 | (5Ah)
| B0CCh | 01101000 | (68h)
| B0CDh | 00111101 | (3Dh)
| B0CEh | 00110100 | (34h)
| B0CFh | 11101110 | (EEh)
| B0D0h | 10111110 | (BEh)
| B0D1h | 10000101 | (85h)
| B0D2h | 00011010 | (1Ah)
| B0D3h | 00011110 | (1Eh)
| B0D4h | 10011010 | (9Ah)
| B0D5h | 11100110 | (E6h)
| B0D6h | 11100100 | (E4h)
| B0D7h | 01110000 | (70h)
| B0D8h | 00001101 | (0Dh)
| B0D9h | 11101001 | (E9h)
| B0DAh | 00100100 | (24h)
| B0DBh | 10111111 | (BFh)
| B0DCh | 01010010 | (52h)
| B0DDh | 01000101 | (45h)
| B0DEh | 00100000 | (20h)
| B0DFh | 11001111 | (CFh)
| B0E0h | 01011100 | (5Ch)
| B0E1h | 00010010 | (12h)
| B0E2h | 11110000 | (F0h)
| B0E3h | 10110011 | (B3h)
| B0E4h | 00111110 | (3Eh)
| B0E5h | 01111101 | (7Dh)
| B0E6h | 10100110 | (A6h)
| B0E7h | 11010101 | (D5h)
| B0E8h | 00101010 | (2Ah)
| B0E9h | 01101111 | (6Fh)
| B0EAh | 11010110 | (D6h)
| B0EBh | 00001110 | (0Eh)
| B0ECh | 00000010 | (02h)
| B0EDh | 00011110 | (1Eh)
| B0EEh | 11000101 | (C5h)
| B0EFh | 11000111 | (C7h)
| B0F0h | 10100101 | (A5h)
| B0F1h | 01001111 | (4Fh)
| B0F2h | 00010100 | (14h)
| B0F3h | 10110010 | (B2h)
| B0F4h | 10111101 | (BDh)
| B0F5h | 01101111 | (6Fh)
| B0F6h | 11001101 | (CDh)
| B0F7h | 10110101 | (B5h)
| B0F8h | 01000111 | (47h)
| B0F9h | 00000110 | (06h)
| B0FAh | 10100001 | (A1h)
| B0FBh | 00001110 | (0Eh)
| B0FCh | 11001000 | (C8h)
| B0FDh | 11100000 | (E0h)
| B0FEh | 00011001 | (19h)
| B0FFh | 01101001 | (69h)
| B100h | 01000011 | (43h)
| B101h | 11101000 | (E8h)
| B102h | 11001111 | (CFh)
| B103h | 10101001 | (A9h)
| B104h | 11111011 | (FBh)
| B105h | 10000111 | (87h)
| B106h | 00001010 | (0Ah)
| B107h | 01111111 | (7Fh)
| B108h | 00100001 | (21h)
| B109h | 11000111 | (C7h)
| B10Ah | 00010011 | (13h)
| B10Bh | 01010101 | (55h)
| B10Ch | 01110011 | (73h)
| B10Dh | 10001100 | (8Ch)
| B10Eh | 11100110 | (E6h)
| B10Fh | 11000110 | (C6h)
| B110h | 01100101 | (65h)
| B111h | 00010110 | (16h)
| B112h | 10101000 | (A8h)
| B113h | 10001111 | (8Fh)
| B114h | 00110001 | (31h)
| B115h | 00100101 | (25h)
| B116h | 11000101 | (C5h)
| B117h | 11111111 | (FFh)
| B118h | 10100010 | (A2h)
| B119h | 11011101 | (DDh)
| B11Ah | 10111110 | (BEh)
| B11Bh | 11101101 | (EDh)
| B11Ch | 11100001 | (E1h)
| B11Dh | 11000000 | (C0h)
| B11Eh | 00011110 | (1Eh)
| B11Fh | 01010001 | (51h)
| B120h | 01011110 | (5Eh)
| B121h | 00111101 | (3Dh)
| B122h | 11000110 | (C6h)
| B123h | 10100110 | (A6h)
| B124h | 00101111 | (2Fh)
| B125h | 01111011 | (7Bh)
| B126h | 11001101 | (CDh)
| B127h | 11101101 | (EDh)
| B128h | 01111101 | (7Dh)
| B129h | 00001011 | (0Bh)
| B12Ah | 01110110 | (76h)
| B12Bh | 11101000 | (E8h)
| B12Ch | 10110101 | (B5h)
| B12Dh | 00000001 | (01h)
| B12Eh | 00111001 | (39h)
| B12Fh | 11000110 | (C6h)
| B130h | 00001101 | (0Dh)
| B131h | 11001110 | (CEh)
| B132h | 00000011 | (03h)
| B133h | 10011110 | (9Eh)
| B134h | 10111100 | (BCh)
| B135h | 00000111 | (07h)
| B136h | 11000100 | (C4h)
| B137h | 10101110 | (AEh)
| B138h | 11110001 | (F1h)
| B139h | 00011010 | (1Ah)
| B13Ah | 10111101 | (BDh)
| B13Bh | 00010001 | (11h)
| B13Ch | 00001010 | (0Ah)
| B13Dh | 01011011 | (5Bh)
| B13Eh | 11011111 | (DFh)
| B13Fh | 00010111 | (17h)
| B140h | 10100011 | (A3h)
| B141h | 10100111 | (A7h)
| B142h | 00011110 | (1Eh)
| B143h | 01010101 | (55h)
| B144h | 10010010 | (92h)
| B145h | 10101100 | (ACh)
| B146h | 11001111 | (CFh)
| B147h | 00010101 | (15h)
| B148h | 01111000 | (78h)
| B149h | 11010111 | (D7h)
| B14Ah | 00011001 | (19h)
| B14Bh | 01110001 | (71h)
| B14Ch | 10001100 | (8Ch)
| B14Dh | 01110010 | (72h)
| B14Eh | 10001000 | (88h)
| B14Fh | 11111111 | (FFh)
| B150h | 00101000 | (28h)
| B151h | 00110110 | (36h)
| B152h | 10111011 | (BBh)
| B153h | 11100100 | (E4h)
| B154h | 11010101 | (D5h)
| B155h | 10011000 | (98h)
| B156h | 01111011 | (7Bh)
| B157h | 00000001 | (01h)
| B158h | 00101000 | (28h)
| B159h | 10000100 | (84h)
| B15Ah | 01001111 | (4Fh)
| B15Bh | 00010011 | (13h)
| B15Ch | 00100111 | (27h)
| B15Dh | 01001101 | (4Dh)
| B15Eh | 01111100 | (7Ch)
| B15Fh | 01000010 | (42h)
| B160h | 01000000 | (40h)
| B161h | 01110100 | (74h)
| B162h | 00111001 | (39h)
| B163h | 11010000 | (D0h)
| B164h | 11110011 | (F3h)
| B165h | 10101101 | (ADh)
| B166h | 00110110 | (36h)
| B167h | 10110101 | (B5h)
| B168h | 00101110 | (2Eh)
| B169h | 01101111 | (6Fh)
| B16Ah | 11000011 | (C3h)
| B16Bh | 00000111 | (07h)
| B16Ch | 10101110 | (AEh)
| B16Dh | 11101100 | (ECh)
| B16Eh | 00111010 | (3Ah)
| B16Fh | 00001101 | (0Dh)
| B170h | 10111001 | (B9h)
| B171h | 11001011 | (CBh)
| B172h | 00101011 | (2Bh)
| B173h | 10011000 | (98h)
| B174h | 00110000 | (30h)
| B175h | 10010010 | (92h)
| B176h | 01100111 | (67h)
| B177h | 00110011 | (33h)
| B178h | 00111011 | (3Bh)
| B179h | 10001110 | (8Eh)
| B17Ah | 10101011 | (ABh)
| B17Bh | 00010000 | (10h)
| B17Ch | 01000111 | (47h)
| B17Dh | 10110000 | (B0h)
| B17Eh | 00111000 | (38h)
| B17Fh | 11001001 | (C9h)
| B180h | 00001101 | (0Dh)
| B181h | 11100011 | (E3h)
| B182h | 01001011 | (4Bh)
| B183h | 01100101 | (65h)
| B184h | 00110000 | (30h)
| B185h | 10010010 | (92h)
| B186h | 00011001 | (19h)
| B187h | 11000010 | (C2h)
| B188h | 00100101 | (25h)
| B189h | 01011011 | (5Bh)
| B18Ah | 10000110 | (86h)
| B18Bh | 01101111 | (6Fh)
| B18Ch | 00110010 | (32h)
| B18Dh | 11101001 | (E9h)
| B18Eh | 00110110 | (36h)
| B18Fh | 00100001 | (21h)
| B190h | 11110110 | (F6h)
| B191h | 10011100 | (9Ch)
| B192h | 10001011 | (8Bh)
| B193h | 11111111 | (FFh)
| B194h | 11111101 | (FDh)
| B195h | 00001000 | (08h)
| B196h | 01110001 | (71h)
| B197h | 00001001 | (09h)
| B198h | 01011110 | (5Eh)
| B199h | 10110110 | (B6h)
| B19Ah | 00000110 | (06h)
| B19Bh | 11001001 | (C9h)
| B19Ch | 01011110 | (5Eh)
| B19Dh | 11010011 | (D3h)
| B19Eh | 00000000 | (00h)
| B19Fh | 10001100 | (8Ch)
| B1A0h | 01101100 | (6Ch)
| B1A1h | 00111001 | (39h)
| B1A2h | 11011101 | (DDh)
| B1A3h | 11011110 | (DEh)
| B1A4h | 01110000 | (70h)
| B1A5h | 00010010 | (12h)
| B1A6h | 11110000 | (F0h)
| B1A7h | 11001010 | (CAh)
| B1A8h | 00101011 | (2Bh)
| B1A9h | 11111111 | (FFh)
| B1AAh | 10101010 | (AAh)
| B1ABh | 11011000 | (D8h)
| B1ACh | 00100011 | (23h)
| B1ADh | 00001011 | (0Bh)
| B1AEh | 00111000 | (38h)
| B1AFh | 00100111 | (27h)
| B1B0h | 00010111 | (17h)
| B1B1h | 01000100 | (44h)
| B1B2h | 00100110 | (26h)
| B1B3h | 10001101 | (8Dh)
| B1B4h | 00011110 | (1Eh)
| B1B5h | 01001110 | (4Eh)
| B1B6h | 00110011 | (33h)
| B1B7h | 10000010 | (82h)
| B1B8h | 00100110 | (26h)
| B1B9h | 01001001 | (49h)
| B1BAh | 11111100 | (FCh)
| B1BBh | 10000011 | (83h)
| B1BCh | 10010001 | (91h)
| B1BDh | 11110000 | (F0h)
| B1BEh | 01101001 | (69h)
| B1BFh | 01111010 | (7Ah)
| B1C0h | 11001100 | (CCh)
| B1C1h | 11110111 | (F7h)
| B1C2h | 00100001 | (21h)
| B1C3h | 11010110 | (D6h)
| B1C4h | 11101100 | (ECh)
| B1C5h | 10011110 | (9Eh)
| B1C6h | 00100001 | (21h)
| B1C7h | 00101011 | (2Bh)
| B1C8h | 10110101 | (B5h)
| B1C9h | 10110111 | (B7h)
| B1CAh | 11101010 | (EAh)
| B1CBh | 10100111 | (A7h)
| B1CCh | 10010001 | (91h)
| B1CDh | 10100011 | (A3h)
| B1CEh | 00110000 | (30h)
| B1CFh | 10100000 | (A0h)
| B1D0h | 01000100 | (44h)
| B1D1h | 10111001 | (B9h)
| B1D2h | 01010101 | (55h)
| B1D3h | 10101000 | (A8h)
| B1D4h | 00111110 | (3Eh)
| B1D5h | 00001100 | (0Ch)
| B1D6h | 10101000 | (A8h)
| B1D7h | 10100110 | (A6h)
| B1D8h | 10000101 | (85h)
| B1D9h | 00001101 | (0Dh)
| B1DAh | 11110010 | (F2h)
| B1DBh | 01101100 | (6Ch)
| B1DCh | 11111001 | (F9h)
| B1DDh | 10111011 | (BBh)
| B1DEh | 00110011 | (33h)
| B1DFh | 01010111 | (57h)
| B1E0h | 11101000 | (E8h)
| B1E1h | 10111001 | (B9h)
| B1E2h | 00011010 | (1Ah)
| B1E3h | 11001111 | (CFh)
| B1E4h | 00001110 | (0Eh)
| B1E5h | 10101110 | (AEh)
| B1E6h | 00011100 | (1Ch)
| B1E7h | 10011101 | (9Dh)
| B1E8h | 00011010 | (1Ah)
| B1E9h | 00110110 | (36h)
| B1EAh | 10110111 | (B7h)
| B1EBh | 00011010 | (1Ah)
| B1ECh | 01101001 | (69h)
| B1EDh | 10000001 | (81h)
| B1EEh | 10101001 | (A9h)
| B1EFh | 11110110 | (F6h)
| B1F0h | 11011000 | (D8h)
| B1F1h | 01001000 | (48h)
| B1F2h | 10101010 | (AAh)
| B1F3h | 00000101 | (05h)
| B1F4h | 01101111 | (6Fh)
| B1F5h | 01110010 | (72h)
| B1F6h | 11010001 | (D1h)
| B1F7h | 01101011 | (6Bh)
| B1F8h | 01001010 | (4Ah)
| B1F9h | 00001101 | (0Dh)
| B1FAh | 01010111 | (57h)
| B1FBh | 10010011 | (93h)
| B1FCh | 01110100 | (74h)
| B1FDh | 00010000 | (10h)
| B1FEh | 00000010 | (02h)
| B1FFh | 00100000 | (20h)
| B200h | 00100000 | (20h)
| B201h | 01010110 | (56h)
| B202h | 11010011 | (D3h)
| B203h | 10000000 | (80h)
| B204h | 10010110 | (96h)
| B205h | 10001110 | (8Eh)
| B206h | 11010010 | (D2h)
| B207h | 01110101 | (75h)
| B208h | 11111010 | (FAh)
| B209h | 01001011 | (4Bh)
| B20Ah | 01101110 | (6Eh)
| B20Bh | 00000000 | (00h)
| B20Ch | 01111101 | (7Dh)
| B20Dh | 11001101 | (CDh)
| B20Eh | 11011101 | (DDh)
| B20Fh | 11000000 | (C0h)
| B210h | 01000101 | (45h)
| B211h | 00000011 | (03h)
| B212h | 11011001 | (D9h)
| B213h | 10110000 | (B0h)
| B214h | 11000111 | (C7h)
| B215h | 10101100 | (ACh)
| B216h | 01000001 | (41h)
| B217h | 01001011 | (4Bh)
| B218h | 10111010 | (BAh)
| B219h | 00000101 | (05h)
| B21Ah | 10010110 | (96h)
| B21Bh | 11110110 | (F6h)
| B21Ch | 00011010 | (1Ah)
| B21Dh | 00111010 | (3Ah)
| B21Eh | 10100001 | (A1h)
| B21Fh | 01100101 | (65h)
| B220h | 11000001 | (C1h)
| B221h | 11011001 | (D9h)
| B222h | 11100011 | (E3h)
| B223h | 11001100 | (CCh)
| B224h | 01000010 | (42h)
| B225h | 00100101 | (25h)
| B226h | 00101101 | (2Dh)
| B227h | 11001000 | (C8h)
| B228h | 11010010 | (D2h)
| B229h | 10111010 | (BAh)
| B22Ah | 01011011 | (5Bh)
| B22Bh | 01110010 | (72h)
| B22Ch | 00110000 | (30h)
| B22Dh | 10101111 | (AFh)
| B22Eh | 10001010 | (8Ah)
| B22Fh | 11010011 | (D3h)
| B230h | 11001011 | (CBh)
| B231h | 01100100 | (64h)
| B232h | 01011110 | (5Eh)
| B233h | 10101001 | (A9h)
| B234h | 10110000 | (B0h)
| B235h | 00100101 | (25h)
| B236h | 01000110 | (46h)
| B237h | 11100110 | (E6h)
| B238h | 01110000 | (70h)
| B239h | 10010000 | (90h)
| B23Ah | 01001111 | (4Fh)
| B23Bh | 01010010 | (52h)
| B23Ch | 11010000 | (D0h)
| B23Dh | 00110101 | (35h)
| B23Eh | 01011011 | (5Bh)
| B23Fh | 11101000 | (E8h)
| B240h | 11110010 | (F2h)
| B241h | 00010110 | (16h)
| B242h | 10110000 | (B0h)
| B243h | 11010101 | (D5h)
| B244h | 00110101 | (35h)
| B245h | 10011010 | (9Ah)
| B246h | 10110111 | (B7h)
| B247h | 00101000 | (28h)
| B248h | 10111110 | (BEh)
| B249h | 01011101 | (5Dh)
| B24Ah | 10110110 | (B6h)
| B24Bh | 10000011 | (83h)
| B24Ch | 10100010 | (A2h)
| B24Dh | 01100101 | (65h)
| B24Eh | 00010100 | (14h)
| B24Fh | 01101001 | (69h)
| B250h | 00000000 | (00h)
| B251h | 01001000 | (48h)
| B252h | 11110100 | (F4h)
| B253h | 10111010 | (BAh)
| B254h | 11110001 | (F1h)
| B255h | 01110011 | (73h)
| B256h | 10110101 | (B5h)
| B257h | 00111110 | (3Eh)
| B258h | 11101000 | (E8h)
| B259h | 10001011 | (8Bh)
| B25Ah | 11010000 | (D0h)
| B25Bh | 00000100 | (04h)
| B25Ch | 10000101 | (85h)
| B25Dh | 00010011 | (13h)
| B25Eh | 01110101 | (75h)
| B25Fh | 11001101 | (CDh)
| B260h | 11001101 | (CDh)
| B261h | 00110011 | (33h)
| B262h | 01101101 | (6Dh)
| B263h | 01001001 | (49h)
| B264h | 11101100 | (ECh)
| B265h | 11000000 | (C0h)
| B266h | 10000001 | (81h)
| B267h | 01000011 | (43h)
| B268h | 11001110 | (CEh)
| B269h | 00000110 | (06h)
| B26Ah | 00100010 | (22h)
| B26Bh | 01001010 | (4Ah)
| B26Ch | 10111000 | (B8h)
| B26Dh | 01011001 | (59h)
| B26Eh | 10010011 | (93h)
| B26Fh | 01001110 | (4Eh)
| B270h | 11111100 | (FCh)
| B271h | 10101001 | (A9h)
| B272h | 10010101 | (95h)
| B273h | 11010011 | (D3h)
| B274h | 00011101 | (1Dh)
| B275h | 00000101 | (05h)
| B276h | 11110100 | (F4h)
| B277h | 11111100 | (FCh)
| B278h | 11011010 | (DAh)
| B279h | 11101110 | (EEh)
| B27Ah | 10000000 | (80h)
| B27Bh | 01011011 | (5Bh)
| B27Ch | 11111011 | (FBh)
| B27Dh | 00111000 | (38h)
| B27Eh | 01111001 | (79h)
| B27Fh | 11100100 | (E4h)
| B280h | 11000011 | (C3h)
| B281h | 10110001 | (B1h)
| B282h | 01010001 | (51h)
| B283h | 10001010 | (8Ah)
| B284h | 10110000 | (B0h)
| B285h | 01000110 | (46h)
| B286h | 10010111 | (97h)
| B287h | 01001001 | (49h)
| B288h | 00000101 | (05h)
| B289h | 10001100 | (8Ch)
| B28Ah | 10111101 | (BDh)
| B28Bh | 00101110 | (2Eh)
| B28Ch | 01100111 | (67h)
| B28Dh | 01010100 | (54h)
| B28Eh | 10011100 | (9Ch)
| B28Fh | 11101001 | (E9h)
| B290h | 10000100 | (84h)
| B291h | 01001010 | (4Ah)
| B292h | 00011101 | (1Dh)
| B293h | 10101011 | (ABh)
| B294h | 11010010 | (D2h)
| B295h | 01000001 | (41h)
| B296h | 11110000 | (F0h)
| B297h | 01000010 | (42h)
| B298h | 11101111 | (EFh)
| B299h | 10101100 | (ACh)
| B29Ah | 00011010 | (1Ah)
| B29Bh | 01110110 | (76h)
| B29Ch | 10101101 | (ADh)
| B29Dh | 00011111 | (1Fh)
| B29Eh | 01001000 | (48h)
| B29Fh | 01101010 | (6Ah)
| B2A0h | 10011101 | (9Dh)
| B2A1h | 11100101 | (E5h)
| B2A2h | 11010011 | (D3h)
| B2A3h | 11111001 | (F9h)
| B2A4h | 00101001 | (29h)
| B2A5h | 11011010 | (DAh)
| B2A6h | 10111100 | (BCh)
| B2A7h | 01110001 | (71h)
| B2A8h | 11111011 | (FBh)
| B2A9h | 01111110 | (7Eh)
| B2AAh | 10100100 | (A4h)
| B2ABh | 11101000 | (E8h)
| B2ACh | 01101101 | (6Dh)
| B2ADh | 11101000 | (E8h)
| B2AEh | 11100000 | (E0h)
| B2AFh | 11111110 | (FEh)
| B2B0h | 10001011 | (8Bh)
| B2B1h | 01110101 | (75h)
| B2B2h | 00011000 | (18h)
| B2B3h | 11101001 | (E9h)
| B2B4h | 11111111 | (FFh)
| B2B5h | 10100001 | (A1h)
| B2B6h | 11010001 | (D1h)
| B2B7h | 11010000 | (D0h)
| B2B8h | 11011001 | (D9h)
| B2B9h | 01001111 | (4Fh)
| B2BAh | 11011101 | (DDh)
